feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PL10_2.hmm	group	T_GUS	1.39403981052854	0.364776178997008	21	21	0.000132572169681695	0.00285977108884799
CBM47.hmm	group	T_GUS	0.683543324440709	0.181362121111365	21	21	0.000163940940778917	0.00337569300785679
PL1_4.hmm	group	T_GUS	2.12052932295657	0.564869461494112	21	21	0.000174023346452505	0.00342750330186889
GH140.hmm	group	T_GUS	0.262182144296184	0.0708062787167475	21	21	0.000213225196824484	0.00402462559006213
GH125.hmm	group	T_GUS	-0.261354802631993	0.0722387009509954	21	21	0.000296964884847809	0.00538100371344229
CBM23.hmm	group	T_GUS	0.905518816408579	0.25708611524898	21	21	0.00042791770102057	0.0064615572854106
CBM50.hmm	group	T_GUS	-0.210940596453837	0.059785581889628	21	21	0.000418260914685431	0.0064615572854106
CE6.hmm	group	T_GUS	0.21343752529732	0.0605203578998164	21	21	0.000420763282658091	0.0064615572854106
GT51.hmm	group	T_GUS	-0.103279503072293	0.0291707852563807	21	21	0.000399352106062924	0.0064615572854106
PL6_2.hmm	group	T_GUS	0.566368324838675	0.16010941434549	21	21	0.000404113144888165	0.0064615572854106
GH13_4.hmm	group	T_GUS	-0.448752803191586	0.12817291447388	21	21	0.000463252259895744	0.0066553369567114
GH5_13.hmm	group	T_GUS	-0.268442854588867	0.0767589298138594	21	21	0.000470134177957538	0.0066553369567114
AA6.hmm	group	T_GUS	-0.134248819369545	0.0384968962187033	21	21	0.000487990385894988	0.00669877711546756
GT104.hmm	group	T_GUS	-0.284259928217903	0.0818188039510539	21	21	0.000512261355466607	0.00682512923606979
GH143.hmm	group	T_GUS	0.578368247821386	0.167286497004143	21	21	0.000545512483319476	0.00686436541510341
GH8.hmm	group	T_GUS	0.223255804793245	0.0644388673004693	21	21	0.000530992938779801	0.00686436541510341
AA3.hmm	group	T_GUS	-0.0817207891053597	0.0238237187407161	21	21	0.000603074082572195	0.00738358268662715
GH89.hmm	group	T_GUS	-0.27409663311794	0.0802879434247198	21	21	0.000640353248818138	0.00763368478196359
PL20.hmm	group	T_GUS	0.632232457376514	0.185677673971694	21	21	0.000661640831545205	0.00768521273564046
GH133.hmm	group	T_GUS	0.217872684150081	0.0647341203383719	21	21	0.000763622863405632	0.00852759049631981
GH145.hmm	group	T_GUS	0.281952042508216	0.0838466618043136	21	21	0.000771812826377731	0.00852759049631981
CBM4.hmm	group	T_GUS	-0.606541360327142	0.181158549168457	21	21	0.000813604792802796	0.00877530883665873
CBM61.hmm	group	T_GUS	0.415288476062933	0.125484418468946	21	21	0.000934686378295287	0.00918330473768231
GH121.hmm	group	T_GUS	0.304843634993717	0.0918297266057145	21	21	0.00090126562269059	0.00918330473768231
GH13_36.hmm	group	T_GUS	-0.277271064506213	0.0838543053364051	21	21	0.000944419942188935	0.00918330473768231
GH5.hmm	group	T_GUS	0.224040764391034	0.0675455164272208	21	21	0.000910268147723326	0.00918330473768231
PL9_4.hmm	group	T_GUS	-0.386974703701653	0.117119286967736	21	21	0.000952793206779401	0.00918330473768231
GH43_11.hmm	group	T_GUS	0.274790397360847	0.0855374837223894	21	21	0.00131578556696078	0.0124177262881923
GH23.hmm	group	T_GUS	-0.109068117603148	0.0342836838510128	21	21	0.00146594545941565	0.0135525161860263
CE4.hmm	group	T_GUS	-0.0767041011088804	0.0246433752518174	21	21	0.00185469324384581	0.016474039989454
GH106.hmm	group	T_GUS	0.153193000366672	0.0491404372927936	21	21	0.00182421072452455	0.016474039989454
GH43_29.hmm	group	T_GUS	-0.304153730311082	0.0991235225318651	21	21	0.00215185718084528	0.0187459865946714
GT89.hmm	group	T_GUS	0.246952939908564	0.0807883034214118	21	21	0.00223720380668249	0.0191217608382485
GH31.hmm	group	T_GUS	-0.122442512394605	0.0402227753181263	21	21	0.00233370568481051	0.0195771976892437
GH5_2.hmm	group	T_GUS	0.611672791024775	0.202579938572895	21	21	0.0025326382034599	0.0204872340387024
GH65.hmm	group	T_GUS	-0.198446995791565	0.0656835203755888	21	21	0.00251725069166905	0.0204872340387024
GH5_10.hmm	group	T_GUS	1.70813436819106	0.576597344737355	21	20	0.00305212439168115	0.0242563570075712
GH43_9.hmm	group	T_GUS	-0.287279620540223	0.0977025567289207	21	21	0.00327842691360178	0.0256056446872691
PL22.hmm	group	T_GUS	0.0770077111499294	0.0262601723817746	21	21	0.00336254998991823	0.0258175448378467
GH30.hmm	group	T_GUS	-0.124513830287777	0.0428875109261544	21	21	0.00369293433264009	0.0276962219320371
PL10.hmm	group	T_GUS	0.14279887381696	0.0492379763159679	21	21	0.00372951332859661	0.0276962219320371
GH13_13.hmm	group	T_GUS	-0.257230698556382	0.0896559896119459	21	21	0.00411660520615178	0.0300777767481735
GH36.hmm	group	T_GUS	-0.121338772600266	0.0424758880360242	21	21	0.00428136794720841	0.03078507428707
GH26.hmm	group	T_GUS	0.148369762181729	0.0527810864259371	21	21	0.00493815969066357	0.0344151744595477
GH92.hmm	group	T_GUS	-0.187535704694697	0.0666334177235502	21	21	0.00488624155493265	0.0344151744595477
CBM9.hmm	group	T_GUS	0.173284597829124	0.0622269342960036	21	21	0.00535739389427917	0.036771203547098
GH3.hmm	group	T_GUS	-0.126351068195811	0.0456598717642158	21	21	0.00565359885199819	0.0382250788053012
GH97.hmm	group	T_GUS	-0.10490144138254	0.0385350800000371	21	21	0.00648425346082798	0.0431965708493393
PL1_2.hmm	group	T_GUS	0.236238497964256	0.0869760968025301	21	21	0.00660497198053438	0.0433630769156822
GH17.hmm	group	T_GUS	-0.130199682812102	0.0485693210946382	21	21	0.0073468782425544	0.0475447977696735
GH13_23.hmm	group	T_GUS	-0.102971600450577	0.0385519623658387	21	21	0.00756296853035433	0.0477286995904686
GH13.hmm	group	T_GUS	-0.156256011345988	0.0585237178738735	21	21	0.00758601847795527	0.0477286995904686
GH13_19.hmm	group	T_GUS	-0.358835478740782	0.137339890139743	21	21	0.00898156732540329	0.0557349314850369
GH138.hmm	group	T_GUS	0.224222426796458	0.0862175488139345	21	21	0.0093044945231427	0.0569585948511303
AA2.hmm	group	T_GUS	-0.079315014018287	0.0307984727476956	21	21	0.0100155929864152	0.0604941816379479
GT20.hmm	group	T_GUS	-0.0729345290922203	0.0284045309218537	21	21	0.0102373477669192	0.0610199807686108
PL6.hmm	group	T_GUS	0.342377197330135	0.136331378247324	21	21	0.0120266911314671	0.070754429643566
GH74.hmm	group	T_GUS	-0.129147704237253	0.0521683489175709	21	21	0.0133014365560572	0.0772506507678707
GH35.hmm	group	T_GUS	-0.116161588125489	0.0471392142023033	21	21	0.013731022696566	0.0783695591511799
GH47.hmm	group	T_GUS	-0.311074596692705	0.126551333385664	21	21	0.0139678073904861	0.0783695591511799
GH73.hmm	group	T_GUS	-0.141015648570171	0.057395122120704	21	21	0.0140130999806745	0.0783695591511799
CE16.hmm	group	T_GUS	-0.166130984007379	0.0685324293478815	21	21	0.0153454404930544	0.0837528258235381
GH103.hmm	group	T_GUS	-0.0855520336898337	0.0352901021892608	21	21	0.0153400370669684	0.0837528258235381
CBM5.hmm	group	T_GUS	-0.213657390957884	0.0885286549277248	21	21	0.0158033202391285	0.0842224008038258
GH13_6.hmm	group	T_GUS	-0.365906560939893	0.151539631533677	21	21	0.0157527931015041	0.0842224008038258
GT14.hmm	group	T_GUS	-0.332020087031249	0.138788542626514	21	21	0.0167443811486635	0.0872636215947594
PL8.hmm	group	T_GUS	-0.171836252033623	0.0718394741756528	21	21	0.016759238584424	0.0872636215947594
GH13_2.hmm	group	T_GUS	-0.286739725589586	0.121949432005396	21	21	0.0187079330006376	0.0963033369237366
CBM59.hmm	group	T_GUS	1.31695977734611	0.569540112541619	21	19	0.0207599794947597	0.10440278774831
GH1.hmm	group	T_GUS	-0.0660396589874449	0.0286369732471119	21	21	0.0211051721525211	0.10440278774831
GH93.hmm	group	T_GUS	-0.164905362949286	0.0715627539034438	21	21	0.0212032151718422	0.10440278774831
PL3_1.hmm	group	T_GUS	-0.430635395459495	0.186113482562138	21	21	0.0206769204852759	0.10440278774831
GT30.hmm	group	T_GUS	-0.0952417020851736	0.0425190146924205	21	21	0.0250922830690862	0.121493064030315
GT66.hmm	group	T_GUS	0.254632295350446	0.113768474038865	21	21	0.0252104812778138	0.121493064030315
AA7.hmm	group	T_GUS	-0.0639007558304587	0.0287743564872638	21	21	0.026367654695075	0.125732079756516
GH28.hmm	group	T_GUS	0.100023260767545	0.0457120404039183	21	21	0.028661131792841	0.132684713320501
GH43.hmm	group	T_GUS	-0.194636016117343	0.088894015801991	21	21	0.0285584208068532	0.132684713320501
GH5_36.hmm	group	T_GUS	0.454110760742736	0.207591377129566	21	21	0.0287044192172385	0.132684713320501
CE9.hmm	group	T_GUS	-0.0554503818666659	0.0254784993378708	21	21	0.0295283668289527	0.133763501735156
GH43_3.hmm	group	T_GUS	-0.204943455918231	0.0941078095068508	21	21	0.0294245166705345	0.133763501735156
AA1.hmm	group	T_GUS	-0.0478731047805617	0.0221023204262051	21	21	0.0303129891735811	0.134279826627697
CBM62.hmm	group	T_GUS	-0.361228777502929	0.167390436603379	21	21	0.0309277317908854	0.134279826627697
GH107.hmm	group	T_GUS	1.11262438727188	0.515687916811238	21	21	0.030962545600624	0.134279826627697
GH130.hmm	group	T_GUS	-0.102991354407377	0.0477812176310588	21	21	0.0311244631256253	0.134279826627697
GH32.hmm	group	T_GUS	-0.107049873084847	0.0496373247299874	21	21	0.0310336733588244	0.134279826627697
GH104.hmm	group	T_GUS	-0.255631258834354	0.11910885969637	21	21	0.0318571433282438	0.135105488702438
GH51.hmm	group	T_GUS	0.0618750542585606	0.0288393628387217	21	21	0.0319123339760726	0.135105488702438
PL9_2.hmm	group	T_GUS	-0.141641446154013	0.066964375429436	21	21	0.0344149415265772	0.144351560292032
GH135.hmm	group	T_GUS	-0.30174220493931	0.144250784493325	21	21	0.0364573943671477	0.151515593103834
PL1_6.hmm	group	T_GUS	-0.308009952429443	0.147558392124349	21	21	0.0368540947310741	0.15177186284706
GT46.hmm	group	T_GUS	0.240481306109877	0.116504088183031	21	21	0.0390039907652276	0.159178448798631
GT41.hmm	group	T_GUS	0.0500820768065157	0.0248196197589054	21	21	0.0436076955074948	0.176377554150849
GT19.hmm	group	T_GUS	-0.0732896179963448	0.0366808019363418	21	21	0.0457125941468554	0.181647413583557
GT4.hmm	group	T_GUS	-0.028217487111758	0.0141182786589787	21	21	0.0456463171911125	0.181647413583557
PL3.hmm	group	T_GUS	0.334998317206647	0.168676856029406	21	21	0.0470293209434425	0.185254629455474
GH43_7.hmm	group	T_GUS	0.514636171623979	0.260929822420789	21	21	0.0485734970297644	0.189687880642097
CE7.hmm	group	T_GUS	-0.0441618693746368	0.0224653269945211	21	21	0.0493241377068386	0.190972943429042
GT25.hmm	group	T_GUS	-0.172329076713437	0.0879838337624031	21	21	0.0501544014947081	0.192541897263583
GH9.hmm	group	T_GUS	0.0796982908035861	0.0409780560280034	21	21	0.0517868104870223	0.197138026475808
GT1.hmm	group	T_GUS	-0.0758562486879405	0.0398102449620269	21	21	0.0567221966668196	0.214126292417244
GH37.hmm	group	T_GUS	-0.135986212203208	0.074102989170229	21	21	0.0664912402347476	0.247781296999586
GH43_18.hmm	group	T_GUS	0.174808746615447	0.0953640496932827	21	21	0.0667925235031125	0.247781296999586
GH43_4.hmm	group	T_GUS	-0.238634780427855	0.130415064700853	21	21	0.0672783654104836	0.247781296999586
GH94.hmm	group	T_GUS	-0.0652898600534141	0.0360823683196239	21	21	0.0703784596514581	0.25710840501702
GH18.hmm	group	T_GUS	-0.107044614185309	0.0596464169769497	21	21	0.072709021884696	0.261406245347359
GH68.hmm	group	T_GUS	-0.349810988859491	0.194686901767182	21	21	0.0723693637092892	0.261406245347359
GT81.hmm	group	T_GUS	-0.0921676358850873	0.051713526260494	21	21	0.0747046783957711	0.264384525885034
PL9_3.hmm	group	T_GUS	-0.309881803656752	0.173519355071313	21	21	0.0741214359404899	0.264384525885034
CE10.hmm	group	T_GUS	-0.0330451421268837	0.0187732030057991	21	21	0.0783689347049963	0.27365622140608
GT70.hmm	group	T_GUS	-0.255914529840382	0.145466820403542	21	21	0.0785326904697359	0.27365622140608
GT10.hmm	group	T_GUS	-0.342810490460998	0.196462814268825	21	21	0.0810000390765777	0.280099371768624
GH43_8.hmm	group	T_GUS	0.36995190767233	0.213031801434973	21	21	0.0824570688173483	0.282977667986809
GH120.hmm	group	T_GUS	-0.164810362595395	0.0953451813575715	21	21	0.0838869422416737	0.285720186732919
GH38.hmm	group	T_GUS	-0.0954824171541189	0.0562980852920581	21	21	0.0898829720294006	0.303858106935213
AA3_2.hmm	group	T_GUS	-0.0580248230847149	0.0351174382540087	21	21	0.0984717855703668	0.319044754093042
CBM57.hmm	group	T_GUS	0.189666149971773	0.114997427601506	21	21	0.099084600245122	0.319044754093042
CBM63.hmm	group	T_GUS	0.345011044922993	0.209322048231991	21	21	0.099305320810417	0.319044754093042
dockerin.hmm	group	T_GUS	0.298012824878826	0.178859422289103	21	21	0.0956766412900476	0.319044754093042
GH5_28.hmm	group	T_GUS	-0.306116818724159	0.184639586712988	21	21	0.0973345384666461	0.319044754093042
GH53.hmm	group	T_GUS	0.102510607203478	0.0620755302616665	21	21	0.0986599605574526	0.319044754093042
PL9.hmm	group	T_GUS	0.065435329677264	0.0395622876682299	21	21	0.0981310776283843	0.319044754093042
CE8.hmm	group	T_GUS	0.0702861668866412	0.0429919706644864	21	21	0.102076869308235	0.325434208421429
GT40.hmm	group	T_GUS	-0.308212829017819	0.188884134225549	21	21	0.102730886985131	0.325434208421429
CE11.hmm	group	T_GUS	-0.0631064893045395	0.0387646779180647	21	21	0.103538048935721	0.325713445610289
GT2_Cellulose_synt.hmm	group	T_GUS	-0.305387553443726	0.188662419820098	21	21	0.105512175487268	0.327376818463922
GT50.hmm	group	T_GUS	-0.214088517863701	0.132139583960382	21	21	0.105195880692765	0.327376818463922
CBM12.hmm	group	T_GUS	-0.196813448442899	0.122869653460225	21	21	0.109198335266415	0.331992254199235
GH13_40.hmm	group	T_GUS	-0.3889801885799	0.242478853492381	21	21	0.108673962593355	0.331992254199235
GH43_37.hmm	group	T_GUS	0.198611919800685	0.123736318137732	21	21	0.108466899287293	0.331992254199235
PL2.hmm	group	T_GUS	1.48010262270151	0.9313011347355	21	17	0.111996136674879	0.338228332758136
GT28.hmm	group	T_GUS	-0.0486462704686528	0.0307228007650278	21	21	0.113331896736631	0.338718388623099
PL5_1.hmm	group	T_GUS	-0.700982254281713	0.443104023425778	21	21	0.113653852253225	0.338718388623099
GH105.hmm	group	T_GUS	0.072185811630281	0.0468306112136585	21	21	0.123213711960146	0.355514723044241
GH127.hmm	group	T_GUS	-0.0465643040937689	0.0301931052119889	21	21	0.123020999445423	0.355514723044241
GH4.hmm	group	T_GUS	-0.0651198985656479	0.0419956493038064	21	21	0.120989322834963	0.355514723044241
GH66.hmm	group	T_GUS	-0.196838748178324	0.127405188029552	21	21	0.122350568011156	0.355514723044241
GT33.hmm	group	T_GUS	0.762253865181316	0.49181531301894	21	20	0.121170736796228	0.355514723044241
GH123.hmm	group	T_GUS	-0.123814668409214	0.0805733724959408	21	21	0.124374189529054	0.356591821877604
CBM37.hmm	group	T_GUS	-0.178504042214828	0.116921406673371	21	21	0.126835349443598	0.361361089924212
GH13_3.hmm	group	T_GUS	-0.066077791303195	0.0434201323184028	21	21	0.128053233194768	0.362550716482688
PL17_1.hmm	group	T_GUS	0.559973362412467	0.370794587023485	21	21	0.130992827236128	0.368569880360037
CBM20.hmm	group	T_GUS	-0.212918920918286	0.142102315098647	21	21	0.134042491272009	0.374822521890248
AA5_1.hmm	group	T_GUS	-1.08397214264714	0.732529209506242	21	20	0.138935586973987	0.378259410037637
CBM42.hmm	group	T_GUS	0.207710715374001	0.140275637138784	21	21	0.138677830920193	0.378259410037637
GH7.hmm	group	T_GUS	-0.483195819676745	0.324646672245385	21	21	0.13665216476063	0.378259410037637
GT3.hmm	group	T_GUS	0.326970370273256	0.22105030839856	21	21	0.139095628017758	0.378259410037637
GT77.hmm	group	T_GUS	-0.624419383157438	0.422517388007313	21	21	0.139446625775465	0.378259410037637
GH43_19.hmm	group	T_GUS	-0.223817303672519	0.153722643840545	21	21	0.145397773196517	0.392054709869178
PL7_4.hmm	group	T_GUS	0.350333063621207	0.243238238729138	21	21	0.1497859963669	0.401497374876956
GH144.hmm	group	T_GUS	-0.0516776205367312	0.0360721722919441	21	21	0.151967215486988	0.40226548128318
GT94.hmm	group	T_GUS	0.170636924123644	0.119057082366749	21	21	0.151790338562456	0.40226548128318
PL6_1.hmm	group	T_GUS	-0.151009953270697	0.10560639440113	21	21	0.152736562429817	0.40226548128318
CE3.hmm	group	T_GUS	-0.0339301814674959	0.024252028051607	21	21	0.161793271532948	0.421220413818538
GH12.hmm	group	T_GUS	0.0994084514958999	0.0709537841684971	21	21	0.161204801896879	0.421220413818538
GH43_10.hmm	group	T_GUS	-0.0954744266581382	0.0698688963907943	21	21	0.171788456841772	0.444686691138987
GH43_28.hmm	group	T_GUS	-0.118249514490698	0.0868273151101595	21	21	0.173231648975927	0.445874641966448
GT92.hmm	group	T_GUS	-0.199453955544555	0.147570851350252	21	21	0.176509398963826	0.451744393958266
CBM3.hmm	group	T_GUS	0.188926480289363	0.141478486435527	21	21	0.18175446027802	0.462554890482825
PL1_7.hmm	group	T_GUS	-0.507031767942664	0.381968827592729	21	21	0.18437090670587	0.466592294624352
GH75.hmm	group	T_GUS	0.253087042283639	0.191901234053964	21	21	0.187222575804591	0.471176815774886
GH30_5.hmm	group	T_GUS	-0.184938510033975	0.141523463724999	21	21	0.191291092801282	0.476125632082312
GH59.hmm	group	T_GUS	-0.100544694840965	0.0767602746980722	21	21	0.19024548689044	0.476125632082312
GH117.hmm	group	T_GUS	0.152726274735511	0.11818318469348	21	21	0.196258705124264	0.478907555002119
GH16.hmm	group	T_GUS	0.0581468184361413	0.0447591912783422	21	21	0.193908439816324	0.478907555002119
GH27.hmm	group	T_GUS	-0.0425649893522832	0.0330577667171821	21	21	0.197887252404291	0.478907555002119
PL22_1.hmm	group	T_GUS	-0.102864549212235	0.0794747466679464	21	21	0.195560145587456	0.478907555002119
PL4_2.hmm	group	T_GUS	0.361194258156508	0.280166577459391	21	21	0.19732421506408	0.478907555002119
PL9_1.hmm	group	T_GUS	0.201095772225247	0.156480697765655	21	21	0.198751921281233	0.478907555002119
CBM35.hmm	group	T_GUS	0.0628287513438934	0.0499687248745772	21	21	0.208622760188872	0.500032329976503
PL12_3.hmm	group	T_GUS	-0.0773156565939561	0.0619386763298434	21	21	0.211935358250861	0.505298512040211
GH5_27.hmm	group	T_GUS	-0.291056697261423	0.234915941416156	21	21	0.215352046954222	0.510756425498757
CBM44.hmm	group	T_GUS	-0.0414619618175446	0.0335691087350229	21	21	0.216784913251507	0.511476904702774
CE5.hmm	group	T_GUS	-0.118823546215094	0.097032336642037	21	21	0.220734721641436	0.518097559085857
GT13.hmm	group	T_GUS	0.314046299135216	0.260383469860328	21	21	0.227782197991998	0.531883173661728
GT74.hmm	group	T_GUS	-1.47524699353558	1.22904173598175	21	15	0.230013942712091	0.531998273218888
PL1_5.hmm	group	T_GUS	-0.192055359976658	0.160060188799167	21	21	0.230180268324287	0.531998273218888
GH5_41.hmm	group	T_GUS	0.206657046660542	0.172998612491443	21	21	0.232259382692172	0.534078682028193
GH43_23.hmm	group	T_GUS	0.268955884951164	0.227680207596585	21	21	0.23748835388462	0.543344567220874
GH30_4.hmm	group	T_GUS	-0.212305850948467	0.181077482492704	21	21	0.241012985763309	0.548637600757683
GH102.hmm	group	T_GUS	-0.0570542248095075	0.0491601392693156	21	21	0.245813153431652	0.556766792522691
CBM6.hmm	group	T_GUS	0.0572369078907364	0.0504039605439843	21	21	0.256139208559699	0.577268962574845
CBM66.hmm	group	T_GUS	0.0416170013740799	0.0371254955777321	21	21	0.262295649474478	0.58260743680071
GH13_31.hmm	group	T_GUS	-0.120262501344156	0.1072990742356	21	21	0.262366262930121	0.58260743680071
GT2.hmm	group	T_GUS	-0.0247500474407095	0.0220799821154249	21	21	0.262318949896727	0.58260743680071
GH5_46.hmm	group	T_GUS	-0.150222780400398	0.136921838170239	21	21	0.272579064039104	0.596402807902212
GT103.hmm	group	T_GUS	-0.572273716790726	0.520447926808657	21	21	0.271515507221087	0.596402807902212
GT39.hmm	group	T_GUS	0.0602698902251673	0.0550786806214434	21	21	0.273844997888874	0.596402807902212
GT56.hmm	group	T_GUS	-0.501707131784793	0.45575424965957	21	21	0.270971434486126	0.596402807902212
GT47.hmm	group	T_GUS	0.241393751917809	0.222201690843574	21	21	0.277314331502706	0.601068862060889
PL27.hmm	group	T_GUS	0.168780001473868	0.156859765684685	21	21	0.281930410937583	0.608164172165357
GT29.hmm	group	T_GUS	0.69581336851955	0.648484911551186	21	19	0.283278686482209	0.608176516476022
GH2.hmm	group	T_GUS	-0.025817456446886	0.0242059740868879	21	21	0.286164361317007	0.611473847531152
AA4.hmm	group	T_GUS	-0.0306181138666475	0.0291868825196319	21	21	0.294161181238086	0.616786878605592
CBM1.hmm	group	T_GUS	-0.635915031278678	0.604351749812569	21	21	0.292695564522415	0.616786878605592
GH115.hmm	group	T_GUS	-0.0448208521527488	0.0426237079158536	21	21	0.293007220039143	0.616786878605592
GT101.hmm	group	T_GUS	0.742970388301129	0.709425204838741	21	17	0.294968143946832	0.616786878605592
GT8.hmm	group	T_GUS	-0.085783528324074	0.0819936306786539	21	21	0.295458615137778	0.616786878605592
GH13_10.hmm	group	T_GUS	0.0381196861577124	0.0365689442464144	21	21	0.29722349526208	0.617624969512486
GH129.hmm	group	T_GUS	0.285935098851623	0.27782412159355	21	21	0.303388217078561	0.627556449025517
GH119.hmm	group	T_GUS	0.0488220352596945	0.0477243947136084	21	21	0.306308049232146	0.628744344247433
GT5.hmm	group	T_GUS	0.0368959184398566	0.036098510361297	21	21	0.306738410769719	0.628744344247433
GH91.hmm	group	T_GUS	-0.238255649516986	0.236535595805403	21	21	0.313804148737073	0.640330087287811
CBM30.hmm	group	T_GUS	0.215732446302597	0.222269388895998	21	21	0.331752487351192	0.651055901024514
GH10.hmm	group	T_GUS	0.0392819921930609	0.0402811639583133	21	21	0.3294635109902	0.651055901024514
GH116.hmm	group	T_GUS	-0.0596654440075265	0.0610663325448307	21	21	0.328539666844519	0.651055901024514
GH13_1.hmm	group	T_GUS	-0.206256794172549	0.208794536279675	21	21	0.32322820026954	0.651055901024514
GH13_16.hmm	group	T_GUS	-0.031896856821596	0.0323671087220131	21	21	0.324392620427858	0.651055901024514
GH13_30.hmm	group	T_GUS	-0.0820449362549989	0.0845734699155538	21	21	0.331995393237666	0.651055901024514
GH43_31.hmm	group	T_GUS	-0.443550990301866	0.452886699536476	21	21	0.327389185899783	0.651055901024514
GH49.hmm	group	T_GUS	-0.212712996397788	0.217214860897848	21	21	0.327444316278427	0.651055901024514
GT75.hmm	group	T_GUS	-0.245931003507849	0.250014512852837	21	21	0.325279314331147	0.651055901024514
CBM34.hmm	group	T_GUS	-0.267391695670727	0.277065021991708	21	21	0.334501518269765	0.653143050759498
GT9.hmm	group	T_GUS	-0.0299827126882063	0.0311945246200719	21	21	0.33647521578813	0.654177136274777
PL4_1.hmm	group	T_GUS	0.0834225790572129	0.0870684480104107	21	21	0.337999022214319	0.654331440440541
GH30_2.hmm	group	T_GUS	-0.294908604399715	0.311529931932398	21	21	0.343819129346946	0.662766236570921
GH114.hmm	group	T_GUS	0.0818138177580475	0.0868671007268782	21	21	0.346281001936212	0.663879848412556
GH13_7.hmm	group	T_GUS	-0.191318026905637	0.203576384127392	21	21	0.347327867712529	0.663879848412556
CE1.hmm	group	T_GUS	0.014488950575538	0.0155130933580797	21	21	0.350313157650476	0.666772522754898
GH142.hmm	group	T_GUS	0.107017337020197	0.115522018573658	21	21	0.354248311694686	0.671441360659802
CBM48.hmm	group	T_GUS	0.0373348953681055	0.0414777428210014	21	21	0.368057041540037	0.680917454005016
CBM69.hmm	group	T_GUS	0.184802109295826	0.205398436988317	21	21	0.368266614196973	0.680917454005016
GH128.hmm	group	T_GUS	0.0982067504336237	0.10756096542718	21	21	0.361224992845004	0.680917454005016
GH13_22.hmm	group	T_GUS	-0.49966466364114	0.550076055907163	21	21	0.363690377884351	0.680917454005016
GH13_5.hmm	group	T_GUS	-0.145396547833506	0.16144832773547	21	21	0.367813606768018	0.680917454005016
GH99.hmm	group	T_GUS	-0.0619473953520589	0.0685009098157509	21	21	0.365820694602724	0.680917454005016
GT15.hmm	group	T_GUS	-0.474412610064411	0.530733300811167	21	21	0.371385366567943	0.683892565265359
GH5_4.hmm	group	T_GUS	-0.0555434893495904	0.0632638562175695	21	21	0.379962388370282	0.690233986738087
GT31.hmm	group	T_GUS	-0.397924325526248	0.454040584856258	21	21	0.380808839775221	0.690233986738087
GT48.hmm	group	T_GUS	-0.455962438332851	0.517201888759383	21	21	0.377996028136543	0.690233986738087
PL7_2.hmm	group	T_GUS	-0.998635450596502	1.13974061731275	21	17	0.380923833740666	0.690233986738087
GH110.hmm	group	T_GUS	-0.123987414246365	0.142364462603241	21	21	0.383800303978107	0.692675449012282
AA1_2.hmm	group	T_GUS	-0.529393982022689	0.617476424731717	21	21	0.391250973954221	0.701724929540606
PL25.hmm	group	T_GUS	0.449719924777077	0.525279238091616	21	19	0.391912598617601	0.701724929540606
